2016-02-18T20:19:07.461+0800: 266144.176: [GC [PSYoungGen: 1376368K->15552K(1379584K)] 2586944K->1226500K(4175808K), 0.0466170 secs] [Times: user=0.07 sys=0.00, real=0.04 secs] 
2016-02-18T20:19:50.547+0800: 266187.262: [GC [PSYoungGen: 1376640K->16016K(1379840K)] 2587588K->1227232K(4176064K), 0.0366190 secs] [Times: user=0.05 sys=0.00, real=0.04 secs] 
2016-02-18T20:20:35.649+0800: 266232.364: [GC [PSYoungGen: 1377616K->15776K(1379840K)] 2588832K->1227264K(4176064K), 0.0323910 secs] [Times: user=0.06 sys=0.00, real=0.03 secs] 
2016-02-18T20:21:14.436+0800: 266271.150: [GC [PSYoungGen: 1377376K->14352K(1380096K)] 2588864K->1226072K(4176320K), 0.0319850 secs] [Times: user=0.05 sys=0.00, real=0.03 secs] 
2016-02-18T20:21:58.441+0800: 266315.156: [GC [PSYoungGen: 1376400K->16336K(1378432K)] 2588120K->1228320K(4174656K), 0.0384030 secs] [Times: user=0.05 sys=0.01, real=0.04 secs] 
2016-02-18T20:22:47.811+0800: 266364.525: [GC [PSYoungGen: 1378384K->16992K(1379328K)] 2590368K->1229320K(4175552K), 0.0352640 secs] [Times: user=0.05 sys=0.00, real=0.03 secs] 
2016-02-18T20:23:32.919+0800: 266409.633: [GC [PSYoungGen: 1378208K->16400K(1379648K)] 2590536K->1229120K(4175872K), 0.0389320 secs] [Times: user=0.06 sys=0.00, real=0.04 secs] 
2016-02-18T20:24:11.705+0800: 266448.419: [GC [PSYoungGen: 1377616K->14608K(1379776K)] 2590336K->1227617K(4176000K), 0.0297020 secs] [Times: user=0.05 sys=0.00, real=0.03 secs] 
2016-02-18T20:24:50.373+0800: 266487.087: [GC [PSYoungGen: 1375952K->16384K(1379648K)] 2588961K->1229646K(4175872K), 0.0368920 secs] [Times: user=0.06 sys=0.00, real=0.04 secs] 
2016-02-18T20:25:30.015+0800: 266526.729: [GC [PSYoungGen: 1377728K->14896K(1379840K)] 2590990K->1228514K(4176064K), 0.0325210 secs] [Times: user=0.05 sys=0.01, real=0.03 secs] 
2016-02-18T20:26:13.716+0800: 266570.430: [GC [PSYoungGen: 1376368K->15296K(1379712K)] 2589986K->1229275K(4175936K), 0.0360000 secs] [Times: user=0.05 sys=0.00, real=0.04 secs] 
2016-02-18T20:27:00.040+0800: 266616.754: [GC [PSYoungGen: 1376768K->16896K(1379584K)] 2590747K->1231071K(4175808K), 0.0370830 secs] [Times: user=0.05 sys=0.00, real=0.04 secs] 
2016-02-18T20:27:47.324+0800: 266664.038: [GC [PSYoungGen: 1378496K->15824K(1379840K)] 2592671K->1230240K(4176064K), 0.0313590 secs] [Times: user=0.04 sys=0.02, real=0.03 secs] 
2016-02-18T20:28:30.284+0800: 266706.999: [GC [PSYoungGen: 1377424K->16000K(1380160K)] 2591840K->1230781K(4176384K), 0.0331790 secs] [Times: user=0.05 sys=0.00, real=0.03 secs] 
2016-02-18T20:29:14.013+0800: 266750.727: [GC [PSYoungGen: 1378112K->15056K(1380032K)] 2592893K->1230202K(4176256K), 0.0328780 secs] [Times: user=0.06 sys=0.00, real=0.03 secs] 
2016-02-18T20:30:00.177+0800: 266796.891: [GC [PSYoungGen: 1377168K->14672K(1380288K)] 2592314K->1230178K(4176512K), 0.0353650 secs] [Times: user=0.05 sys=0.00, real=0.05 secs] 
2016-02-18T20:30:45.841+0800: 266842.555: [GC [PSYoungGen: 1377104K->15136K(1380224K)] 2592610K->1230991K(4176448K), 0.0370310 secs] [Times: user=0.05 sys=0.00, real=0.04 secs] 
2016-02-18T20:31:30.999+0800: 266887.714: [GC [PSYoungGen: 1377568K->15952K(1380480K)] 2593423K->1232107K(4176704K), 0.0330550 secs] [Times: user=0.06 sys=0.00, real=0.03 secs] 
2016-02-18T20:32:14.893+0800: 266931.607: [GC [PSYoungGen: 1378768K->17024K(1379904K)] 2594923K->1233504K(4176128K), 0.0362230 secs] [Times: user=0.06 sys=0.00, real=0.03 secs] 
2016-02-18T20:32:55.448+0800: 266972.163: [GC [PSYoungGen: 1379840K->16816K(1379776K)] 2596320K->1233544K(4176000K), 0.0439340 secs] [Times: user=0.08 sys=0.00, real=0.04 secs] 
2016-02-18T20:33:35.595+0800: 267012.310: [GC [PSYoungGen: 1378672K->16080K(1379968K)] 2595400K->1233137K(4176192K), 0.0342850 secs] [Times: user=0.06 sys=0.00, real=0.04 secs] 
2016-02-18T20:34:18.383+0800: 267055.098: [GC [PSYoungGen: 1377936K->15856K(1380288K)] 2594993K->1233398K(4176512K), 0.0319780 secs] [Times: user=0.06 sys=0.00, real=0.03 secs] 
2016-02-18T20:34:59.337+0800: 267096.052: [GC [PSYoungGen: 1378160K->16560K(1380096K)] 2595702K->1234395K(4176320K), 0.0354700 secs] [Times: user=0.06 sys=0.00, real=0.04 secs] 
2016-02-18T20:35:43.642+0800: 267140.357: [GC [PSYoungGen: 1378864K->15280K(1380288K)] 2596699K->1233271K(4176512K), 0.0325150 secs] [Times: user=0.05 sys=0.00, real=0.03 secs] 
2016-02-18T20:36:27.373+0800: 267184.088: [GC [PSYoungGen: 1377712K->15856K(1380224K)] 2595703K->1234043K(4176448K), 0.0324690 secs] [Times: user=0.06 sys=0.00, real=0.04 secs] 
2016-02-18T20:37:15.342+0800: 267232.057: [GC [PSYoungGen: 1378288K->15472K(1380608K)] 2596475K->1234144K(4176832K), 0.0330200 secs] [Times: user=0.06 sys=0.00, real=0.04 secs] 
2016-02-18T20:37:58.916+0800: 267275.631: [GC [PSYoungGen: 1378480K->16240K(1380480K)] 2597152K->1235177K(4176704K), 0.0369980 secs] [Times: user=0.05 sys=0.00, real=0.04 secs] 
2016-02-18T20:38:43.249+0800: 267319.964: [GC [PSYoungGen: 1379248K->16544K(1380352K)] 2598185K->1235721K(4176576K), 0.0383680 secs] [Times: user=0.05 sys=0.00, real=0.03 secs] 
2016-02-18T20:39:24.820+0800: 267361.534: [GC [PSYoungGen: 1379424K->15120K(1380480K)] 2598601K->1234521K(4176704K), 0.0318830 secs] [Times: user=0.05 sys=0.00, real=0.03 secs] 
2016-02-18T20:40:08.103+0800: 267404.817: [GC [PSYoungGen: 1378000K->15312K(1380608K)] 2597401K->1235102K(4176832K), 0.0311940 secs] [Times: user=0.05 sys=0.00, real=0.04 secs] 
2016-02-18T20:40:48.966+0800: 267445.680: [GC [PSYoungGen: 1378384K->17440K(1380544K)] 2598174K->1237670K(4176768K), 0.0380260 secs] [Times: user=0.06 sys=0.00, real=0.04 secs] 
2016-02-18T20:41:30.682+0800: 267487.396: [GC [PSYoungGen: 1380512K->16167K(1379776K)] 2600742K->1236658K(4176000K), 0.0368140 secs] [Times: user=0.05 sys=0.00, real=0.04 secs] 
2016-02-18T20:42:15.712+0800: 267532.427: [GC [PSYoungGen: 1378407K->16144K(1380160K)] 2598898K->1236948K(4176384K), 0.0334780 secs] [Times: user=0.06 sys=0.00, real=0.04 secs] 
2016-02-18T20:42:59.544+0800: 267576.259: [GC [PSYoungGen: 1378384K->15952K(1380416K)] 2599188K->1237177K(4176640K), 0.0329170 secs] [Times: user=0.05 sys=0.00, real=0.03 secs] 
2016-02-18T20:43:41.280+0800: 267617.994: [GC [PSYoungGen: 1378576K->15232K(1380288K)] 2599801K->1236597K(4176512K), 0.0314790 secs] [Times: user=0.05 sys=0.00, real=0.04 secs] 
2016-02-18T20:44:28.077+0800: 267664.792: [GC [PSYoungGen: 1377856K->15936K(1380608K)] 2599221K->1237473K(4176832K), 0.0348740 secs] [Times: user=0.06 sys=0.00, real=0.03 secs] 
2016-02-18T20:45:05.606+0800: 267702.321: [GC [PSYoungGen: 1378944K->14288K(1380480K)] 2600481K->1236266K(4176704K), 0.0312950 secs] [Times: user=0.06 sys=0.00, real=0.03 secs] 
2016-02-18T20:45:42.589+0800: 267739.303: [GC [PSYoungGen: 1377296K->14240K(1380352K)] 2599274K->1236462K(4176576K), 0.0304430 secs] [Times: user=0.05 sys=0.00, real=0.03 secs] 
2016-02-18T20:46:19.501+0800: 267776.215: [GC [PSYoungGen: 1376992K->14384K(1380416K)] 2599214K->1236946K(4176640K), 0.0322900 secs] [Times: user=0.05 sys=0.00, real=0.03 secs] 
2016-02-18T20:46:59.532+0800: 267816.247: [GC [PSYoungGen: 1377136K->15568K(1380608K)] 2599698K->1238411K(4176832K), 0.0353390 secs] [Times: user=0.05 sys=0.00, real=0.04 secs] 
2016-02-18T20:47:38.070+0800: 267854.785: [GC [PSYoungGen: 1378512K->15744K(1380416K)] 2601355K->1238699K(4176640K), 0.0341670 secs] [Times: user=0.05 sys=0.00, real=0.04 secs] 
2016-02-18T20:48:17.101+0800: 267893.815: [GC [PSYoungGen: 1378688K->15456K(1380864K)] 2601643K->1238824K(4177088K), 0.0369940 secs] [Times: user=0.06 sys=0.00, real=0.03 secs] 
2016-02-18T20:48:58.308+0800: 267935.022: [GC [PSYoungGen: 1378912K->15456K(1380672K)] 2602280K->1239120K(4176896K), 0.0325980 secs] [Times: user=0.04 sys=0.00, real=0.04 secs] 
2016-02-18T20:49:33.046+0800: 267969.761: [GC [PSYoungGen: 1378912K->15920K(1381056K)] 2602576K->1239748K(4177280K), 0.0334990 secs] [Times: user=0.05 sys=0.00, real=0.04 secs] 
2016-02-18T20:50:13.124+0800: 268009.838: [GC [PSYoungGen: 1379888K->15760K(1380992K)] 2603716K->1239764K(4177216K), 0.0371380 secs] [Times: user=0.06 sys=0.00, real=0.03 secs] 
2016-02-18T20:50:54.123+0800: 268050.837: [GC [PSYoungGen: 1379728K->16512K(1380608K)] 2603732K->1240665K(4176832K), 0.0329870 secs] [Times: user=0.06 sys=0.00, real=0.03 secs] 
2016-02-18T20:51:37.674+0800: 268094.388: [GC [PSYoungGen: 1380160K->15888K(1380864K)] 2604313K->1240325K(4177088K), 0.0325530 secs] [Times: user=0.06 sys=0.00, real=0.03 secs] 
2016-02-18T20:52:16.761+0800: 268133.475: [GC [PSYoungGen: 1379536K->14320K(1380800K)] 2603973K->1239054K(4177024K), 0.0345130 secs] [Times: user=0.06 sys=0.00, real=0.03 secs] 
2016-02-18T20:52:54.455+0800: 268171.170: [GC [PSYoungGen: 1377968K->14672K(1380864K)] 2602702K->1239642K(4177088K), 0.0312350 secs] [Times: user=0.05 sys=0.00, real=0.04 secs] 
2016-02-18T20:53:32.123+0800: 268208.837: [GC [PSYoungGen: 1378320K->14224K(1380864K)] 2603290K->1239302K(4177088K), 0.0303280 secs] [Times: user=0.06 sys=0.00, real=0.03 secs] 
2016-02-18T20:54:12.679+0800: 268249.393: [GC [PSYoungGen: 1377872K->15120K(1380864K)] 2602950K->1240566K(4177088K), 0.0315700 secs] [Times: user=0.06 sys=0.00, real=0.04 secs] 
2016-02-18T20:54:53.498+0800: 268290.212: [GC [PSYoungGen: 1378768K->15072K(1381120K)] 2604214K->1240851K(4177344K), 0.0336470 secs] [Times: user=0.04 sys=0.01, real=0.03 secs] 
2016-02-18T20:55:35.325+0800: 268332.040: [GC [PSYoungGen: 1379104K->15024K(1380992K)] 2604883K->1241107K(4177216K), 0.0358420 secs] [Times: user=0.06 sys=0.00, real=0.03 secs] 
2016-02-18T20:56:12.108+0800: 268368.822: [GC [PSYoungGen: 1379056K->15744K(1381120K)] 2605139K->1242147K(4177344K), 0.0311470 secs] [Times: user=0.05 sys=0.00, real=0.03 secs] 
2016-02-18T20:56:53.412+0800: 268410.126: [GC [PSYoungGen: 1380032K->16864K(1381184K)] 2606435K->1243856K(4177408K), 0.0379540 secs] [Times: user=0.05 sys=0.01, real=0.04 secs] 
2016-02-18T20:57:34.576+0800: 268451.291: [GC [PSYoungGen: 1381152K->14880K(1380160K)] 2608144K->1242328K(4176384K), 0.0366890 secs] [Times: user=0.04 sys=0.00, real=0.03 secs] 
2016-02-18T20:58:11.462+0800: 268488.177: [GC [PSYoungGen: 1378144K->13616K(1376896K)] 2605592K->1241236K(4173120K), 0.0298130 secs] [Times: user=0.06 sys=0.00, real=0.03 secs] 
2016-02-18T20:58:51.347+0800: 268528.061: [GC [PSYoungGen: 1376880K->15088K(1380736K)] 2604500K->1242801K(4176960K), 0.0308890 secs] [Times: user=0.06 sys=0.00, real=0.03 secs] 
2016-02-18T20:59:29.112+0800: 268565.826: [GC [PSYoungGen: 1378288K->14624K(1380544K)] 2606001K->1242642K(4176768K), 0.0316520 secs] [Times: user=0.05 sys=0.00, real=0.03 secs] 
2016-02-18T21:00:06.569+0800: 268603.284: [GC [PSYoungGen: 1377824K->16304K(1380416K)] 2605842K->1244502K(4176640K), 0.0377740 secs] [Times: user=0.06 sys=0.00, real=0.03 secs] 
2016-02-18T21:00:43.116+0800: 268639.830: [GC [PSYoungGen: 1379440K->16080K(1379264K)] 2607638K->1244538K(4175488K), 0.0349170 secs] [Times: user=0.06 sys=0.00, real=0.03 secs] 
2016-02-18T21:01:15.769+0800: 268672.484: [GC [PSYoungGen: 1379216K->15776K(1380608K)] 2607674K->1244459K(4176832K), 0.0343220 secs] [Times: user=0.05 sys=0.01, real=0.03 secs] 
2016-02-18T21:01:34.832+0800: 268691.547: [GC [PSYoungGen: 1378848K->9888K(1372992K)] 2607531K->1238835K(4169216K), 0.0253340 secs] [Times: user=0.04 sys=0.01, real=0.02 secs] 
2016-02-18T21:01:54.065+0800: 268710.779: [GC [PSYoungGen: 1372960K->9488K(1378688K)] 2601907K->1238616K(4174912K), 0.0253620 secs] [Times: user=0.05 sys=0.00, real=0.02 secs] 
2016-02-18T21:02:22.152+0800: 268738.866: [GC [PSYoungGen: 1369936K->14304K(1379264K)] 2599064K->1243552K(4175488K), 0.0321380 secs] [Times: user=0.05 sys=0.01, real=0.03 secs] 
2016-02-18T21:02:54.905+0800: 268771.619: [GC [PSYoungGen: 1374752K->16705K(1378816K)] 2604000K->1246261K(4175040K), 0.0326690 secs] [Times: user=0.05 sys=0.00, real=0.04 secs] 
2016-02-18T21:03:21.774+0800: 268798.488: [GC [PSYoungGen: 1377153K->15168K(1379264K)] 2606709K->1245261K(4175488K), 0.0344900 secs] [Times: user=0.06 sys=0.00, real=0.04 secs] 
2016-02-18T21:03:49.435+0800: 268826.149: [GC [PSYoungGen: 1375616K->14848K(1379776K)] 2605709K->1245077K(4176000K), 0.0353610 secs] [Times: user=0.05 sys=0.00, real=0.03 secs] 
2016-02-18T21:04:21.464+0800: 268858.178: [GC [PSYoungGen: 1376000K->14656K(1379456K)] 2606229K->1245145K(4175680K), 0.0313780 secs] [Times: user=0.05 sys=0.00, real=0.03 secs] 
2016-02-18T21:04:50.180+0800: 268886.894: [GC [PSYoungGen: 1375808K->13825K(1380288K)] 2606297K->1244419K(4176512K), 0.0379910 secs] [Times: user=0.06 sys=0.00, real=0.03 secs] 
2016-02-18T21:05:15.483+0800: 268912.198: [GC [PSYoungGen: 1376129K->15488K(1380096K)] 2606723K->1246459K(4176320K), 0.0326940 secs] [Times: user=0.05 sys=0.00, real=0.04 secs] 
2016-02-18T21:05:40.901+0800: 268937.616: [GC [PSYoungGen: 1377792K->16256K(1379776K)] 2608763K->1247451K(4176000K), 0.0332290 secs] [Times: user=0.06 sys=0.00, real=0.03 secs] 
2016-02-18T21:06:03.889+0800: 268960.603: [GC [PSYoungGen: 1378240K->18016K(1380032K)] 2609435K->1250528K(4176256K), 0.0403960 secs] [Times: user=0.06 sys=0.00, real=0.04 secs] 
2016-02-18T21:06:24.088+0800: 268980.802: [GC [PSYoungGen: 1380000K->18016K(1375808K)] 2612512K->1250873K(4172032K), 0.0362870 secs] [Times: user=0.06 sys=0.00, real=0.04 secs] 
2016-02-18T21:06:46.347+0800: 269003.062: [GC [PSYoungGen: 1375776K->18992K(1376768K)] 2608633K->1252129K(4172992K), 0.0393470 secs] [Times: user=0.06 sys=0.00, real=0.04 secs] 
2016-02-18T21:07:02.615+0800: 269019.329: [GC [PSYoungGen: 1376752K->20976K(1374400K)] 2609889K->1254273K(4170624K), 0.0418370 secs] [Times: user=0.06 sys=0.00, real=0.04 secs] 
2016-02-18T21:07:16.956+0800: 269033.671: [GC [PSYoungGen: 1374384K->21168K(1374592K)] 2607681K->1254593K(4170816K), 0.0401060 secs] [Times: user=0.06 sys=0.00, real=0.04 secs] 
2016-02-18T21:07:34.889+0800: 269051.604: [GC [PSYoungGen: 1374576K->19024K(1374336K)] 2608001K->1252721K(4170560K), 0.0424100 secs] [Times: user=0.07 sys=0.00, real=0.04 secs] 
2016-02-18T21:07:56.428+0800: 269073.142: [GC [PSYoungGen: 1369872K->18992K(1369856K)] 2603569K->1252945K(4166080K), 0.0399430 secs] [Times: user=0.05 sys=0.00, real=0.04 secs] 
2016-02-18T21:08:19.982+0800: 269096.696: [GC [PSYoungGen: 1369840K->18352K(1374656K)] 2603793K->1252570K(4170880K), 0.0397060 secs] [Times: user=0.07 sys=0.00, real=0.04 secs] 
2016-02-18T21:08:45.566+0800: 269122.281: [GC [PSYoungGen: 1369328K->17152K(1374400K)] 2603546K->1251722K(4170624K), 0.0343310 secs] [Times: user=0.05 sys=0.00, real=0.03 secs] 
2016-02-18T21:09:14.756+0800: 269151.470: [GC [PSYoungGen: 1368128K->15952K(1375488K)] 2602698K->1250666K(4171712K), 0.0348580 secs] [Times: user=0.05 sys=0.01, real=0.03 secs] 
2016-02-18T21:09:40.409+0800: 269177.124: [GC [PSYoungGen: 1368592K->18272K(1375232K)] 2603306K->1253083K(4171456K), 0.0377460 secs] [Times: user=0.06 sys=0.00, real=0.04 secs] 
2016-02-18T21:10:07.348+0800: 269204.063: [GC [PSYoungGen: 1370912K->16128K(1375936K)] 2605723K->1251375K(4172160K), 0.0353520 secs] [Times: user=0.05 sys=0.00, real=0.03 secs] 
2016-02-18T21:10:35.240+0800: 269231.954: [GC [PSYoungGen: 1369664K->16736K(1375680K)] 2604911K->1252180K(4171904K), 0.0441490 secs] [Times: user=0.06 sys=0.00, real=0.04 secs] 
2016-02-18T21:11:05.344+0800: 269262.059: [GC [PSYoungGen: 1370272K->18480K(1376256K)] 2605716K->1254064K(4172480K), 0.0361860 secs] [Times: user=0.06 sys=0.00, real=0.04 secs] 
2016-02-18T21:11:33.672+0800: 269290.387: [GC [PSYoungGen: 1373040K->16608K(1376320K)] 2608624K->1252448K(4172544K), 0.0360480 secs] [Times: user=0.05 sys=0.00, real=0.04 secs] 
2016-02-18T21:12:01.779+0800: 269318.493: [GC [PSYoungGen: 1371168K->16672K(1376960K)] 2607008K->1252629K(4173184K), 0.0361260 secs] [Times: user=0.05 sys=0.00, real=0.04 secs] 
2016-02-18T21:12:34.832+0800: 269351.546: [GC [PSYoungGen: 1372192K->18272K(1376640K)] 2608149K->1254373K(4172864K), 0.0375430 secs] [Times: user=0.06 sys=0.00, real=0.04 secs] 
2016-02-18T21:13:05.721+0800: 269382.436: [GC [PSYoungGen: 1373792K->16512K(1377216K)] 2609893K->1252834K(4173440K), 0.0375870 secs] [Times: user=0.06 sys=0.00, real=0.03 secs] 
2016-02-18T21:13:37.230+0800: 269413.945: [GC [PSYoungGen: 1372608K->17040K(1376960K)] 2608930K->1253578K(4173184K), 0.0348700 secs] [Times: user=0.06 sys=0.00, real=0.03 secs] 
2016-02-18T21:14:09.333+0800: 269446.047: [GC [PSYoungGen: 1373136K->17040K(1377856K)] 2609674K->1253819K(4174080K), 0.0345520 secs] [Times: user=0.06 sys=0.00, real=0.04 secs] 
2016-02-18T21:14:42.311+0800: 269479.026: [GC [PSYoungGen: 1374352K->17296K(1377536K)] 2611131K->1254607K(4173760K), 0.0376510 secs] [Times: user=0.06 sys=0.00, real=0.04 secs] 
2016-02-18T21:15:12.913+0800: 269509.627: [GC [PSYoungGen: 1374608K->18400K(1377728K)] 2611919K->1255804K(4173952K), 0.0414700 secs] [Times: user=0.07 sys=0.00, real=0.04 secs] 
2016-02-18T21:15:46.234+0800: 269542.948: [GC [PSYoungGen: 1376160K->17232K(1377920K)] 2613564K->1254940K(4174144K), 0.0373590 secs] [Times: user=0.06 sys=0.00, real=0.04 secs] 
2016-02-18T21:16:18.141+0800: 269574.855: [GC [PSYoungGen: 1374992K->17328K(1378432K)] 2612700K->1255256K(4174656K), 0.0349200 secs] [Times: user=0.05 sys=0.00, real=0.03 secs] 
2016-02-18T21:16:52.471+0800: 269609.185: [GC [PSYoungGen: 1375856K->17856K(1378176K)] 2613784K->1256133K(4174400K), 0.0362540 secs] [Times: user=0.05 sys=0.00, real=0.04 secs] 
2016-02-18T21:17:24.832+0800: 269641.546: [GC [PSYoungGen: 1376384K->16320K(1378496K)] 2614661K->1254685K(4174720K), 0.0421160 secs] [Times: user=0.07 sys=0.00, real=0.05 secs] 
2016-02-18T21:17:56.547+0800: 269673.262: [GC [PSYoungGen: 1375232K->15712K(1378496K)] 2613597K->1254161K(4174720K), 0.0337430 secs] [Times: user=0.05 sys=0.00, real=0.04 secs] 
2016-02-18T21:18:26.846+0800: 269703.560: [GC [PSYoungGen: 1374624K->16208K(1378560K)] 2613073K->1255021K(4174784K), 0.0354760 secs] [Times: user=0.06 sys=0.00, real=0.04 secs] 
2016-02-18T21:18:58.867+0800: 269735.581: [GC [PSYoungGen: 1375184K->16576K(1378496K)] 2613997K->1255497K(4174720K), 0.0368630 secs] [Times: user=0.06 sys=0.00, real=0.04 secs] 
2016-02-18T21:19:33.323+0800: 269770.037: [GC [PSYoungGen: 1375552K->17152K(1378944K)] 2614473K->1256269K(4175168K), 0.0349890 secs] [Times: user=0.06 sys=0.00, real=0.04 secs] 
2016-02-18T21:20:01.912+0800: 269798.626: [GC [PSYoungGen: 1376768K->14256K(1373888K)] 2615885K->1253685K(4170112K), 0.0334000 secs] [Times: user=0.06 sys=0.00, real=0.03 secs] 
2016-02-18T21:20:31.743+0800: 269828.457: [GC [PSYoungGen: 1373872K->14800K(1378560K)] 2613301K->1254333K(4174784K), 0.0303780 secs] [Times: user=0.05 sys=0.00, real=0.03 secs] 
2016-02-18T21:21:03.025+0800: 269859.739: [GC [PSYoungGen: 1373968K->15985K(1378624K)] 2613501K->1255758K(4174848K), 0.0344320 secs] [Times: user=0.05 sys=0.00, real=0.03 secs] 
2016-02-18T21:21:32.226+0800: 269888.940: [GC [PSYoungGen: 1375153K->17440K(1378688K)] 2614926K->1257591K(4174912K), 0.0352670 secs] [Times: user=0.06 sys=0.00, real=0.04 secs] 
2016-02-18T21:22:00.359+0800: 269917.073: [GC [PSYoungGen: 1376864K->15328K(1378752K)] 2617015K->1255824K(4174976K), 0.0341350 secs] [Times: user=0.06 sys=0.00, real=0.03 secs] 
2016-02-18T21:22:31.570+0800: 269948.285: [GC [PSYoungGen: 1374752K->16224K(1379008K)] 2615248K->1257040K(4175232K), 0.0346290 secs] [Times: user=0.06 sys=0.00, real=0.04 secs] 
2016-02-18T21:23:05.828+0800: 269982.542: [GC [PSYoungGen: 1375968K->15808K(1378816K)] 2616784K->1256865K(4175040K), 0.0315570 secs] [Times: user=0.05 sys=0.01, real=0.03 secs] 
2016-02-18T21:23:39.056+0800: 270015.771: [GC [PSYoungGen: 1375552K->15104K(1379200K)] 2616609K->1256433K(4175424K), 0.0385280 secs] [Times: user=0.05 sys=0.00, real=0.04 secs] 
2016-02-18T21:24:13.930+0800: 270050.644: [GC [PSYoungGen: 1375424K->16544K(1379200K)] 2616753K->1258177K(4175424K), 0.0371680 secs] [Times: user=0.06 sys=0.00, real=0.03 secs] 
2016-02-18T21:24:44.831+0800: 270081.546: [GC [PSYoungGen: 1376864K->15104K(1379392K)] 2618497K->1256817K(4175616K), 0.0365200 secs] [Times: user=0.05 sys=0.00, real=0.04 secs] 
2016-02-18T21:25:15.464+0800: 270112.179: [GC [PSYoungGen: 1375808K->15968K(1379392K)] 2617521K->1258037K(4175616K), 0.0332220 secs] [Times: user=0.06 sys=0.00, real=0.03 secs] 
2016-02-18T21:25:45.092+0800: 270141.806: [GC [PSYoungGen: 1376672K->16888K(1379520K)] 2618741K->1259382K(4175744K), 0.0339950 secs] [Times: user=0.06 sys=0.00, real=0.03 secs] 
2016-02-18T21:26:16.452+0800: 270173.167: [GC [PSYoungGen: 1377976K->17008K(1378112K)] 2620470K->1259738K(4174336K), 0.0349970 secs] [Times: user=0.06 sys=0.00, real=0.03 secs] 
2016-02-18T21:26:46.842+0800: 270203.556: [GC [PSYoungGen: 1378096K->15872K(1379648K)] 2620826K->1258823K(4175872K), 0.0337830 secs] [Times: user=0.06 sys=0.00, real=0.03 secs] 
2016-02-18T21:27:15.850+0800: 270232.564: [GC [PSYoungGen: 1376960K->13984K(1379520K)] 2619911K->1257203K(4175744K), 0.0288940 secs] [Times: user=0.05 sys=0.00, real=0.03 secs] 
2016-02-18T21:27:47.772+0800: 270264.487: [GC [PSYoungGen: 1375072K->16407K(1379584K)] 2618291K->1259994K(4175808K), 0.0361840 secs] [Times: user=0.06 sys=0.00, real=0.03 secs] 
2016-02-18T21:28:15.993+0800: 270292.708: [GC [PSYoungGen: 1377210K->16173K(1379520K)] 2620797K->1260057K(4175744K), 0.0330740 secs] [Times: user=0.06 sys=0.00, real=0.03 secs] 
2016-02-18T21:28:46.187+0800: 270322.901: [GC [PSYoungGen: 1377197K->14064K(1379520K)] 2621081K->1258063K(4175744K), 0.0303420 secs] [Times: user=0.06 sys=0.00, real=0.03 secs] 
2016-02-18T21:29:16.730+0800: 270353.445: [GC [PSYoungGen: 1375280K->18080K(1379328K)] 2619279K->1262259K(4175552K), 0.0444050 secs] [Times: user=0.08 sys=0.00, real=0.04 secs] 
2016-02-18T21:29:49.680+0800: 270386.394: [GC [PSYoungGen: 1379296K->16496K(1379200K)] 2623475K->1260988K(4175424K), 0.0373560 secs] [Times: user=0.05 sys=0.00, real=0.04 secs] 
2016-02-18T21:30:18.063+0800: 270414.777: [GC [PSYoungGen: 1376944K->14880K(1379264K)] 2621436K->1259696K(4175488K), 0.0323720 secs] [Times: user=0.05 sys=0.00, real=0.03 secs] 
2016-02-18T21:30:53.306+0800: 270450.021: [GC [PSYoungGen: 1375328K->16608K(1379328K)] 2620144K->1261785K(4175552K), 0.0349490 secs] [Times: user=0.06 sys=0.00, real=0.04 secs] 
2016-02-18T21:31:25.424+0800: 270482.138: [GC [PSYoungGen: 1377184K->16080K(1379328K)] 2622361K->1261437K(4175552K), 0.0344960 secs] [Times: user=0.06 sys=0.00, real=0.03 secs] 
2016-02-18T21:31:59.935+0800: 270516.649: [GC [PSYoungGen: 1376656K->18240K(1378560K)] 2622013K->1263873K(4174784K), 0.0387060 secs] [Times: user=0.06 sys=0.00, real=0.04 secs] 
2016-02-18T21:32:33.397+0800: 270550.112: [GC [PSYoungGen: 1378304K->14368K(1374464K)] 2623937K->1260389K(4170688K), 0.0308650 secs] [Times: user=0.06 sys=0.00, real=0.03 secs] 
2016-02-18T21:33:06.603+0800: 270583.318: [GC [PSYoungGen: 1374432K->14992K(1379072K)] 2620453K->1261278K(4175296K), 0.0310910 secs] [Times: user=0.06 sys=0.00, real=0.04 secs] 
2016-02-18T21:33:42.103+0800: 270618.818: [GC [PSYoungGen: 1374992K->16864K(1379008K)] 2621278K->1263411K(4175232K), 0.0348790 secs] [Times: user=0.06 sys=0.00, real=0.03 secs] 
2016-02-18T21:34:11.361+0800: 270648.075: [GC [PSYoungGen: 1376864K->14240K(1379072K)] 2623411K->1261055K(4175296K), 0.0312800 secs] [Times: user=0.06 sys=0.00, real=0.03 secs] 
2016-02-18T21:34:45.797+0800: 270682.511: [GC [PSYoungGen: 1374304K->16304K(1379072K)] 2621119K->1263332K(4175296K), 0.0344150 secs] [Times: user=0.05 sys=0.00, real=0.03 secs] 
2016-02-18T21:35:17.329+0800: 270714.044: [GC [PSYoungGen: 1376368K->15456K(1379392K)] 2623396K->1262704K(4175616K), 0.0357320 secs] [Times: user=0.06 sys=0.00, real=0.04 secs] 
